link_id,from_node_id,to_node_id,dir_flag,geometry,length
77,4829,225,1,"LINESTRING (-80.7523598 28.4003139, -80.7519326 28.400297, -80.7515839 28.4002545, -80.7514015 28.4001885, -80.7511923 28.4000516, -80.7510528 28.3999006, -80.7509724 28.3997449, -80.7509455 28.3995892, -80.7509724 28.3994618, -80.7510528 28.3993344, -80.7512362 28.3992216)",231.7186463
78,225,268,1,"LINESTRING (-80.7512362 28.3992216, -80.7516161 28.3989805, -80.7517299 28.3989107, -80.7518302 28.3988127)",74.05339285
79,4688,275,1,"LINESTRING (-80.1628691 26.04265, -80.1627201 26.0430006, -80.1626772 26.0432243, -80.1625828 26.0437024, -80.1624541 26.0442962, -80.1623339 26.0449208, -80.1622411 26.045702, -80.1620936 26.0468949, -80.1620067 26.0474549, -80.1618994 26.0480587)",610.3945161
80,5455,5458,1,"LINESTRING (-80.2135891 26.188523, -80.2131356 26.1888705, -80.2101369 26.1922978, -80.2099694 26.1924995)",571.9943323
81,5566,280,1,"LINESTRING (-80.35412 26.0621744, -80.3541127 26.0618045, -80.3541286 26.0616039, -80.3541543 26.0614574, -80.3542316 26.0612877, -80.3543346 26.0611412, -80.3544719 26.0610102, -80.3546006 26.0609176, -80.3547809 26.0608482, -80.3549439 26.0608097, -80.3551328 26.060802, -80.3552959 26.0608174, -80.3554761 26.0608637, -80.3556392 26.0609408, -80.3557851 26.0610487, -80.3558967 26.0611721, -80.3559911 26.0613263, -80.3560512 26.0614959, -80.3560683 26.0616578, -80.3560512 26.0618429, -80.3559825 26.0620202, -80.3558795 26.0621975, -80.3557078 26.062344, -80.3555533 26.0624366, -80.3553817 26.062506, -80.3552358 26.0625368, -80.3549041 26.0626302)",533.4175852
82,7551,4858,1,"LINESTRING (-80.1222798 26.3044837, -80.1217871 26.3044021, -80.1215448 26.3043483, -80.1213217 26.3042406, -80.1210985 26.3041021, -80.1209183 26.303979)",149.7272921
83,4858,353,1,"LINESTRING (-80.1209183 26.303979, -80.1207276 26.3037439, -80.1206007 26.3034942, -80.1205235 26.3032403, -80.1204805 26.3029941, -80.120472 26.302771, -80.1204805 26.3025017, -80.1204977 26.3023093, -80.120532 26.3021169, -80.1207172 26.3016798)",269.7039347
84,6131,285,1,"LINESTRING (-80.1513415 26.1884124, -80.1513268 26.1885185, -80.1513187 26.1887349)",35.96476285
85,288,289,1,"LINESTRING (-80.1394266 26.2314132, -80.1391348 26.2313319, -80.1390251 26.2312898, -80.1389216 26.2312356, -80.1388394 26.231177, -80.1387687 26.2311033, -80.1387002 26.2310141, -80.1386614 26.2309301, -80.1386284 26.2308219, -80.1385747 26.2305849, -80.1385162 26.2303245, -80.1384857 26.2302215, -80.1383081 26.229917)",216.7367777
86,6117,290,1,"LINESTRING (-80.1379965 26.2315983, -80.1381158 26.2315512, -80.1382111 26.231485, -80.1382701 26.2314233)",34.06237635
87,286,372,1,"LINESTRING (-80.1531376 26.1881864, -80.1528463 26.1881141, -80.1527458 26.1880776, -80.152678 26.1880455, -80.152617 26.1880083, -80.1525312 26.1879081, -80.1524797 26.1877387, -80.1524196 26.1858363, -80.152411 26.1855513, -80.152351 26.1852047)",371.8864228
88,4842,295,1,"LINESTRING (-80.1365007 26.2542923, -80.1363767 26.2547038, -80.1362174 26.2553468, -80.1360028 26.255978, -80.1357969 26.2564091, -80.1355651 26.2567555, -80.1352819 26.2570634, -80.1350244 26.2572789, -80.1347154 26.2574867, -80.1343463 26.2576869, -80.1339601 26.2578177, -80.1324237 26.2582642, -80.1320804 26.2583873, -80.1317628 26.2585721, -80.1315311 26.2587722, -80.1311792 26.2591878)",819.0680147
89,5559,5560,1,"LINESTRING (-80.4015392 27.4115493, -80.4014018 27.4112597, -80.4002894 27.4082566)",386.4619484
90,390,307,1,"LINESTRING (-80.3536222 26.06293, -80.3536439 26.0633286, -80.3536954 26.0636601, -80.3536868 26.063876, -80.3536525 26.0640379, -80.3535838 26.0641998, -80.3534723 26.0643386, -80.3533178 26.0644697, -80.3531032 26.0645776, -80.3528714 26.0646316, -80.3526912 26.0646393, -80.3525024 26.0646162, -80.3523135 26.0645545, -80.3521161 26.0644388, -80.3519702 26.0643078, -80.3518758 26.0641767, -80.3518071 26.0640148, -80.3517728 26.0638529, -80.3517728 26.0637141, -80.3517986 26.0635367, -80.3518672 26.0633825, -80.3519874 26.0632129, -80.3520904 26.0631127, -80.3522535 26.0630124, -80.3523822 26.0629585, -80.352571 26.0628968, -80.3530341 26.0628215)",580.504101
91,4863,309,1,"LINESTRING (-80.1168585 26.325375, -80.1168928 26.3249211, -80.1168671 26.323344, -80.1168757 26.3229517, -80.11691 26.3227055, -80.1169529 26.322467, -80.117013 26.322267, -80.1171331 26.3219747, -80.1174936 26.3213361, -80.1181116 26.3202668, -80.1181974 26.3200129, -80.1182232 26.3197898, -80.1182232 26.318982)",739.4724574
92,4672,311,1,"LINESTRING (-80.1656658 25.9905223, -80.16558 25.9909235, -80.1655542 25.9917876, -80.1655371 25.992505, -80.1655629 25.9939213, -80.1655508 25.994254, -80.1654684 25.9952129, -80.1654813 25.9960171)",612.2312993
93,374,9634,1,"LINESTRING (-80.1671249 26.0025048, -80.1671611 26.0020374, -80.1671314 26.0015883, -80.1670724 26.0011136, -80.1669887 26.0005314, -80.1667044 25.9991397, -80.1665413 25.9982216, -80.1664898 25.9977819, -80.1664383 25.9966247, -80.1664553 25.996245)",701.4257109
94,7543,317,1,"LINESTRING (-80.1184637 26.3179312, -80.117837 26.3178818, -80.1176395 26.3178511, -80.1174765 26.3177895, -80.1173048 26.3176818, -80.1171331 26.3175125, -80.1170216 26.3173048, -80.1169701 26.317074, -80.1169357 26.3153661, -80.1169443 26.3150045, -80.1169615 26.314789, -80.1170473 26.3142197, -80.1172619 26.3133657, -80.1174384 26.3129209)",666.3387102
95,8507,11601,1,"LINESTRING (-80.1443514 26.2036291, -80.1444804 26.2036419, -80.1448566 26.2037185, -80.1450114 26.2037707, -80.1451229 26.2038258, -80.1452224 26.2038875, -80.1453146 26.2039678, -80.1453826 26.2040429, -80.1454461 26.204135, -80.1455023 26.2042412, -80.1455435 26.2043593, -80.1455654 26.2044647, -80.1455701 26.2045711, -80.1455614 26.204697, -80.1455304 26.2048082, -80.145489 26.2049208, -80.1454301 26.205018, -80.1453589 26.2051157, -80.1452708 26.2052002, -80.1451546 26.2052955, -80.145025 26.205378, -80.1448837 26.2054589, -80.1447406 26.20552, -80.1445914 26.2055716, -80.1444268 26.2056127, -80.1442553 26.2056329, -80.144104 26.2056387, -80.1439682 26.2056283, -80.1438355 26.2055971, -80.1437266 26.2055531, -80.1436168 26.2054923, -80.1435148 26.2054105, -80.1434214 26.2053186, -80.1433633 26.2052288, -80.1433159 26.2051396, -80.1432811 26.2050241, -80.1432654 26.2049196, -80.1432626 26.204806, -80.1432681 26.2047619, -80.1432842 26.2046885, -80.1433164 26.2045899, -80.1433441 26.204523, -80.1434594 26.2042502)",591.2793254
96,4654,10390,1,"LINESTRING (-80.1657612 25.9799436, -80.1655982 25.9802985, -80.1653423 25.9816073, -80.165294 25.9822185, -80.1651814 25.9833903, -80.1651089 25.9839403, -80.1650781 25.98428, -80.1650892 25.9844732)",510.3687868
97,10390,9498,1,"LINESTRING (-80.1650892 25.9844732, -80.1651107 25.9848478)",41.70901944
98,5432,5433,1,"LINESTRING (-80.2127911 26.0090975, -80.2127838 26.0087003, -80.2127826 26.0086347, -80.2127654 26.0082105, -80.2127654 26.007979, -80.2127654 26.0077708, -80.2127826 26.0075393, -80.2128169 26.0072848, -80.2128512 26.0070148, -80.2128341 26.0064363, -80.2128426 26.0061508, -80.2129027 26.0060043, -80.2130143 26.0058808, -80.2131688 26.0057728, -80.2133319 26.0057266, -80.2134778 26.0057266, -80.2136752 26.0057574, -80.2138383 26.0058191, -80.2139842 26.0059426, -80.2140786 26.0060814, -80.2141301 26.006228, -80.2141473 26.0063745, -80.2141405 26.0065765, -80.214048 26.0068887, -80.2139128 26.0072429, -80.2137944 26.0076913)",675.0536197
99,379,5431,1,"LINESTRING (-80.2159038 26.0038142, -80.2156462 26.004036, -80.2152385 26.0045485, -80.2150755 26.0047105, -80.2149038 26.004834, -80.2146549 26.0049574, -80.2143974 26.0050191, -80.2137622 26.005104, -80.2135477 26.005158, -80.2133159 26.0052582, -80.2131099 26.0053894, -80.2129469 26.0055359, -80.212758 26.0057751, -80.212655 26.0059448, -80.2126121 26.0061145, -80.2126207 26.0065002, -80.2126121 26.0069939, -80.2125778 26.007233, -80.2125263 26.0075184, -80.2124919 26.0077421, -80.2124919 26.0079736, -80.2125005 26.0082127, -80.2125177 26.0086138, -80.2126334 26.0089786)",761.9102491
100,8509,315,1,"LINESTRING (-80.1406443 26.2037807, -80.1406108 26.2038657, -80.140598 26.2039461, -80.140553 26.2041979, -80.1404826 26.2046356, -80.1404253 26.2049611, -80.1403861 26.2051939, -80.1403288 26.2055209)",196.2165726
101,8510,315,1,"LINESTRING (-80.1391818 26.20381, -80.1395868 26.2039257, -80.1397159 26.2039749, -80.1397866 26.2040123, -80.1398848 26.204083, -80.139977 26.2041615, -80.1400611 26.2042614, -80.140135 26.2043829, -80.140197 26.2045141, -80.1402397 26.2046423, -80.1402721 26.2047656, -80.1402912 26.2049041, -80.1403033 26.2050469, -80.1402993 26.2051878, -80.1403288 26.2055209)",248.2214571
102,7565,4753,1,"LINESTRING (-80.1668656 26.1217756, -80.1672585 26.1218102, -80.1676474 26.1218764, -80.1678054 26.1219358, -80.1679341 26.1220282, -80.1680285 26.1221438, -80.1681229 26.1223904, -80.1682517 26.1228528, -80.1683976 26.1236543, -80.1684454 26.1239944)",338.8426913
103,10717,5471,1,"LINESTRING (-80.1647607 26.2468615, -80.1647379 26.2471345, -80.1647437 26.2474722, -80.1647472 26.2480607, -80.164756 26.2483313, -80.1648177 26.2485718, -80.1648841 26.2487348, -80.1649759 26.2489199, -80.1651214 26.2491303, -80.1652638 26.2492854, -80.1655297 26.2495053, -80.1658619 26.2497838, -80.1659917 26.2499246, -80.1661072 26.2501034, -80.1661894 26.2502837, -80.1662432 26.2504704, -80.1662627 26.2507021, -80.1663282 26.251258)",538.4809258
104,324,10718,1,"LINESTRING (-80.1667142 26.2476098, -80.1665511 26.2480332, -80.1664395 26.2482872, -80.1662593 26.2485182, -80.1660962 26.248649, -80.1658988 26.248726, -80.165667 26.2487414, -80.1654353 26.2487029, -80.1652465 26.2485951, -80.1651091 26.2484439, -80.1650147 26.2482515, -80.1649985 26.2476787, -80.1649907 26.2474728, -80.1649833 26.2472103, -80.1649323 26.2469818)",410.6002324
105,4674,4673,1,"LINESTRING (-80.1660256 25.9907582, -80.1660941 25.9902918, -80.1661348 25.9885784, -80.1661081 25.9872173, -80.1660864 25.9866339, -80.1660508 25.9853872)",597.8267875
106,326,5567,1,"LINESTRING (-80.3480861 26.0629069, -80.3485925 26.0629686, -80.3495023 26.0630071, -80.3496739 26.0630457, -80.3498284 26.0631074, -80.3499486 26.0631845, -80.3500773 26.0632616)",206.7888228
107,5564,327,1,"LINESTRING (-80.3528411 26.0558364, -80.3527381 26.0561679, -80.3526952 26.0572166, -80.3526179 26.0589669, -80.3525836 26.0595837, -80.3525407 26.0599307, -80.3524377 26.0603085, -80.3522918 26.0606709, -80.3521287 26.0609639, -80.3518798 26.0613263, -80.3515536 26.0616655, -80.3511931 26.0619585, -80.3508498 26.0621744, -80.3504636 26.0623595, -80.3501203 26.0624828, -80.3497512 26.0625831, -80.3493851 26.0626513, -80.3488414 26.0627296)",978.8947533
108,6143,318,1,"LINESTRING (-80.2161602 26.1359226, -80.2163158 26.135997, -80.2164254 26.1360492, -80.2165142 26.1361038, -80.2165971 26.136177, -80.2167328 26.1363672)",77.45116841
109,4767,4766,1,"LINESTRING (-80.1577869 26.1711519, -80.1580444 26.1708591, -80.158362 26.1702429, -80.1587311 26.1695188, -80.1589027 26.1692569)",239.2972061
110,8497,10369,1,"LINESTRING (-80.2469992 25.9741398, -80.2471333 25.9741435, -80.2472527 25.9741402, -80.2473864 25.9741333)",38.7397564
111,4759,342,1,"LINESTRING (-80.1691937 26.1339391, -80.1690735 26.1343937, -80.1690735 26.1351797, -80.1690563 26.135303, -80.1689962 26.1354725, -80.1688589 26.1357268, -80.168713 26.1358963, -80.168507 26.1360735, -80.1682667 26.1362045, -80.1679663 26.1363278, -80.1677509 26.1363628, -80.1673163 26.1364592)",384.2503977
112,5925,4845,1,"LINESTRING (-80.1255489 26.2749922, -80.126214 26.2750754, -80.1263933 26.275131, -80.1264593 26.2751636, -80.1265763 26.2752355, -80.1266939 26.2753632, -80.1267743 26.275518, -80.1268146 26.275703, -80.1267934 26.2758809, -80.1267291 26.2760357, -80.1266346 26.2761634, -80.1264788 26.276281, -80.1262968 26.2763514, -80.1261025 26.2763761, -80.1259394 26.2763684, -80.1257741 26.2763172, -80.1256203 26.2762277, -80.1254976 26.2761161, -80.1254172 26.2759714, -80.1253569 26.2758015, -80.1253015 26.2755523, -80.1252531 26.2752491)",450.3720777
113,337,4844,1,"LINESTRING (-80.1279682 26.2747576, -80.1274896 26.2746666, -80.1270054 26.27466, -80.1264429 26.2746666, -80.1262578 26.2746468, -80.1260868 26.2745927, -80.1259151 26.2744862, -80.1257803 26.2743558, -80.125714 26.2742289, -80.1256918 26.2741159, -80.1256784 26.2738844, -80.1256393 26.2715699, -80.1256688 26.2711369, -80.1257385 26.2707545, -80.1258364 26.2704045, -80.1260309 26.2698778, -80.1261872 26.2694974, -80.1264179 26.2689938, -80.1264677 26.268784)",864.5228895
114,3908,339,1,"LINESTRING (-80.1371997 26.2603664, -80.1369384 26.2602809, -80.1367496 26.2601962, -80.1365693 26.2600422, -80.1364663 26.2598498, -80.1362603 26.2585259, -80.1362174 26.2582026, -80.1362174 26.2578023, -80.1362518 26.2574175, -80.1363376 26.2570095, -80.1365264 26.2562936, -80.1366552 26.2558241, -80.1367238 26.2555008, -80.1367667 26.255216, -80.136741 26.254731)",673.8972611
115,11583,376,1,"LINESTRING (-80.1601722 26.1660668, -80.1604151 26.1661569, -80.1604992 26.1661986, -80.160606 26.1662816, -80.1606763 26.1663987, -80.1607128 26.1665206, -80.1607521 26.1673771, -80.1607229 26.1675116, -80.1606577 26.1676256, -80.1605335 26.1677355, -80.1603962 26.1677891, -80.1602606 26.1678027, -80.1601215 26.1677855, -80.1600099 26.1677316, -80.1598961 26.1676535, -80.1598259 26.1675437, -80.1597691 26.1674052, -80.1597449 26.1672694, -80.1597519 26.1671179, -80.1597883 26.1669363, -80.1598392 26.1667845, -80.1599498 26.1663296)",443.0290084
116,4847,341,1,"LINESTRING (-80.1258313 26.2693281, -80.1255655 26.2697476, -80.1251805 26.2704927, -80.1248973 26.2710238, -80.1245969 26.271601, -80.1243222 26.2720397, -80.1237214 26.2729248, -80.1234296 26.2733866, -80.1233094 26.2736098, -80.1232322 26.2738637, -80.1231772 26.2743035)",617.4635238
117,7544,4856,1,"LINESTRING (-80.1159801 26.318109, -80.1157171 26.3180837, -80.115571 26.3180665, -80.1154079 26.3180357, -80.1152449 26.3179742, -80.115056 26.3178588, -80.114893 26.3177203, -80.1147385 26.3175433, -80.1146269 26.3173664, -80.1145582 26.3171894, -80.1145153 26.3169817, -80.1145067 26.3167432, -80.1145668 26.3164739, -80.1146698 26.3162431, -80.1148157 26.3160431, -80.114996 26.3158969, -80.115202 26.3158277, -80.1153994 26.3158046, -80.1156139 26.3158431, -80.1158114 26.31592, -80.1159573 26.3160508, -80.1160688 26.3162123, -80.1161461 26.3164201, -80.1161718 26.316674, -80.1161938 26.3170779)",572.2812829
118,6148,343,1,"LINESTRING (-80.1678635 26.1364561, -80.167606 26.1365507, -80.1674612 26.1366614, -80.1674183 26.1367818, -80.1674623 26.1375891)",150.6907928
119,346,4848,1,"LINESTRING (-80.1243169 26.2748762, -80.1238217 26.274765, -80.1237007 26.2747129, -80.1235606 26.2746089, -80.1234639 26.2745023, -80.1234299 26.274433, -80.1233843 26.2743402, -80.1233502 26.2741909, -80.1233644 26.274026, -80.1234227 26.2738554, -80.123498 26.2737403, -80.1236232 26.2736336, -80.1237454 26.2735569, -80.1239004 26.2735085, -80.1240738 26.2734886, -80.1242399 26.2735054, -80.1243944 26.2735593, -80.1245359 26.2736436, -80.124651 26.2737445, -80.1247264 26.2738483, -80.1247875 26.2740019, -80.124861 26.2743058, -80.1249237 26.2746119)",420.5726965
120,5929,4851,1,"LINESTRING (-80.1220234 26.2751238, -80.1224666 26.275182, -80.1231567 26.2751655, -80.1237421 26.2751678, -80.1239824 26.275214, -80.1241798 26.2753294, -80.1243172 26.2754757, -80.1243944 26.2756296, -80.1247807 26.2791698, -80.1248322 26.2797085, -80.1248837 26.2803704, -80.1249143 26.2808278)",840.2759575
121,4693,10274,1,"LINESTRING (-80.1623339 26.0571968, -80.1624101 26.0581205, -80.1625148 26.0589843, -80.1627106 26.0597253, -80.1629734 26.0606493, -80.1631945 26.061393, -80.1634077 26.0622034)",568.5287171
122,4840,7378,1,"LINESTRING (-80.1342262 26.2594803, -80.1345952 26.2591648, -80.1347326 26.2590416, -80.1349214 26.258903, -80.1351188 26.2588184, -80.1353935 26.2587491, -80.1356681 26.2587722, -80.1358999 26.2588723, -80.1360715 26.2590339, -80.1361573 26.2592263, -80.1362003 26.2594726, -80.1361573 26.2597113, -80.1360543 26.2599268, -80.1359084 26.2600884, -80.135711 26.260227, -80.1354327 26.2603345, -80.135118 26.2604084)",437.28812
123,4690,7577,1,"LINESTRING (-80.162369 26.0538378, -80.1624283 26.0534031, -80.1624197 26.0521076, -80.1624197 26.0509664, -80.1624602 26.0501856, -80.1625273 26.0494542, -80.1626185 26.0488867, -80.1627579 26.0482855)",620.2112202
124,300,7588,1,"LINESTRING (-80.1436532 26.2029739, -80.1435635 26.2031381, -80.143553 26.203198, -80.1435667 26.2032514, -80.14359 26.2032879, -80.1436321 26.2033336, -80.1436879 26.2033613, -80.1437485 26.2033711, -80.1446184 26.2033208, -80.1447067 26.2033092, -80.1447955 26.2032883, -80.1448815 26.2032542, -80.1449552 26.203211, -80.1450357 26.2031483, -80.1453818 26.202827, -80.1454477 26.2027646, -80.1454909 26.2027346, -80.1455641 26.2027152, -80.1456338 26.2027055, -80.1457765 26.2026979)",284.3829176
125,4857,4860,1,"LINESTRING (-80.1161461 26.3186819, -80.1160688 26.3191282, -80.1160517 26.3193974, -80.1160002 26.3196282, -80.1159058 26.3198283, -80.1157513 26.3199744, -80.1155453 26.3200898, -80.1153221 26.320136, -80.1150904 26.3201129, -80.1148586 26.3200514, -80.1146526 26.319936, -80.1144552 26.3197436, -80.1143351 26.3195128, -80.1143007 26.3192974, -80.1143093 26.3191512, -80.1143436 26.3190051, -80.1144123 26.3188512, -80.1145153 26.3187127, -80.1146355 26.3185896, -80.1148071 26.3184819, -80.1150977 26.3183842, -80.1153953 26.3183049)",523.8477224
126,7505,4841,1,"LINESTRING (-80.1335015 26.2605784, -80.1339058 26.2606131, -80.1341489 26.2606503, -80.1344579 26.2607735, -80.1346896 26.2609659, -80.1348356 26.2612276, -80.134887 26.2615124, -80.1348441 26.2617818, -80.1346982 26.2620281, -80.1344579 26.2622667, -80.1341661 26.2624515, -80.1338485 26.2625669, -80.1335309 26.2626285, -80.1332648 26.2626054, -80.1330674 26.2625438, -80.13287 26.262413, -80.132707 26.2622359, -80.1326211 26.2619819, -80.1326211 26.2617279, -80.132664 26.2615432, -80.1327413 26.2613431, -80.1328614 26.2611583, -80.1330245 26.2608658)",654.0787202
127,6150,343,1,"LINESTRING (-80.1662274 26.1366807, -80.1665385 26.1367577, -80.1668419 26.1368287, -80.1671509 26.137029, -80.1673228 26.1372655, -80.1674623 26.1375891)",171.5436027
128,4760,6149,1,"LINESTRING (-80.1692194 26.1369982, -80.1691078 26.1374066, -80.1690907 26.1375607, -80.1690477 26.1376994, -80.1689877 26.1378149, -80.1688847 26.1379305, -80.1687559 26.1380307, -80.1685757 26.1381077, -80.168404 26.1381386, -80.1682152 26.1381232, -80.1680521 26.1380769, -80.1678805 26.1379845, -80.1677517 26.1378689, -80.1676659 26.1377379, -80.1676144 26.1375761, -80.1675972 26.1374066, -80.167623 26.1372756, -80.1676916 26.1371215, -80.167786 26.1370059, -80.1679577 26.1368672, -80.1681637 26.1367747, -80.1685341 26.136647)",428.5666542
129,6135,351,1,"LINESTRING (-80.1572012 26.1661858, -80.1574181 26.1662618, -80.1575409 26.1663101, -80.1576217 26.1663604, -80.1576863 26.1664279, -80.1577354 26.1665099, -80.1577685 26.1666136, -80.1578792 26.1669393)",116.5360228
130,4837,8508,1,"LINESTRING (-80.1426376 26.2045509, -80.1420604 26.2049377, -80.1419391 26.2050291, -80.1418083 26.2051121, -80.1416977 26.2051638, -80.1415822 26.2051988, -80.1414653 26.2052158, -80.141357 26.2052168, -80.1412421 26.2051944, -80.1411198 26.2051526, -80.1410258 26.2051037, -80.1409482 26.2050505, -80.1408702 26.2049761, -80.1408041 26.204891, -80.1407522 26.2047944, -80.1407177 26.2046937, -80.1407053 26.2046031, -80.1407083 26.2044922, -80.1407307 26.2043841, -80.1407786 26.204271, -80.1408353 26.2041868, -80.1409063 26.2041101, -80.1409738 26.2040482, -80.1410808 26.203975, -80.1411651 26.2039282, -80.1412725 26.2038848, -80.1414088 26.2038382, -80.1417 26.2037636)",402.4374019
131,352,4862,1,"LINESTRING (-80.1127452 26.3184395, -80.1134587 26.3184876, -80.1136999 26.3185589, -80.113863 26.3186666, -80.1140003 26.3188204, -80.114069 26.3189666, -80.1140947 26.3191666, -80.1141563 26.3199115, -80.1141978 26.3202529, -80.1142783 26.3204873, -80.1144097 26.3207361, -80.1145668 26.3209438, -80.1149101 26.3213438, -80.1153393 26.3218362, -80.1156483 26.3222131, -80.1158714 26.3225593, -80.1160774 26.3229594, -80.1162233 26.3233671, -80.116292 26.3236364, -80.1163435 26.3239133, -80.1164637 26.3250288, -80.1165924 26.3254673)",941.4066625
132,5625,9838,1,"LINESTRING (-80.2066787 26.0876163, -80.2071684 26.0878963, -80.2073967 26.0880439, -80.2075787 26.088169, -80.2077736 26.0883103, -80.2079599 26.0884534, -80.2085918 26.0889757, -80.208762 26.0890998, -80.2089279 26.0892125, -80.2090963 26.0893086, -80.2093212 26.0894198, -80.20989 26.0896728)",395.8309012
133,5450,9845,1,"LINESTRING (-80.2136883 26.086699, -80.2138352 26.0863433, -80.2139518 26.0861654, -80.2141235 26.085956, -80.2142497 26.0858197, -80.2144326 26.0856641, -80.2146905 26.0854496, -80.214954 26.0852058)",211.8122634
134,355,4859,1,"LINESTRING (-80.1188368 26.3045104, -80.1184662 26.3044266, -80.1183542 26.304381, -80.1182402 26.3043076, -80.1181403 26.3042108, -80.1180397 26.3040582, -80.1179829 26.3039251)",114.571173
135,4859,4854,1,"LINESTRING (-80.1179829 26.3039251, -80.1179743 26.3037636, -80.118 26.3035943, -80.1180859 26.3034404, -80.1181974 26.303325, -80.1183519 26.3032249, -80.1184979 26.3031788, -80.1186523 26.3031557, -80.118824 26.3031634, -80.1189699 26.3032096, -80.1191416 26.3032865, -80.1192703 26.3034096, -80.1193562 26.3035327, -80.1194334 26.3037174, -80.1194592 26.303902, -80.1194677 26.3040944, -80.119442 26.3042637, -80.1194077 26.3044253, -80.1192752 26.304898)",365.2402899
136,356,4843,1,"LINESTRING (-80.1324302 26.2604628, -80.1320031 26.260327, -80.1319075 26.2602838, -80.13178 26.2602193, -80.1315654 26.2600115, -80.1314538 26.2598036, -80.1314023 26.2595342, -80.1314367 26.2592879, -80.1315482 26.2590493, -80.1317714 26.2588184, -80.1320632 26.2586105, -80.1324219 26.25847, -80.1326445 26.2584159, -80.132843 26.2584021, -80.1330643 26.2584322, -80.1331951 26.2584785, -80.1333587 26.2585729, -80.1334988 26.2587064, -80.1335786 26.2588062, -80.1336437 26.2589463, -80.1336712 26.2590672, -80.1336812 26.2592097, -80.1336685 26.259342, -80.1336242 26.2595158, -80.1335699 26.2596553, -80.1334948 26.259787, -80.1332992 26.2601423)",615.1837175
