name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
East Rio Salado Parkway,271,458468177.0,247,212,1,113.86,2,56,1600.0,secondary,4,"LINESTRING (-111.9313007 33.4290172, -111.9311872 33.4289798, -111.9308703 33.4288747, -111.9307388 33.4288378, -111.9304760 33.4287706, -111.9303303 33.4287435, -111.9301347 33.4287110)",a,0,0,,
,272,472037661.0,110,57,1,37.24,1,60,1600.0,secondary,4,"LINESTRING (-111.9350939 33.4303441, -111.9350783 33.4302775, -111.9350838 33.4302479, -111.9350820 33.4302197, -111.9350738 33.4301934, -111.9349285 33.4300573)",a,0,1,,
South McAllister Avenue,273,472156131.0,194,248,1,47.93,1,40,1200.0,tertiary,5,"LINESTRING (-111.9289410 33.4220194, -111.9289327 33.4218987, -111.9289364 33.4215873)",a,1,0,,
South McAllister Avenue,274,472156131.0,248,194,1,47.93,3,40,1200.0,tertiary,5,"LINESTRING (-111.9289364 33.4215873, -111.9289327 33.4218987, -111.9289410 33.4220194)",a,1,0,,
South Rural Road,275,472156132.0,237,239,1,10.22,3,56,1800.0,primary,3,"LINESTRING (-111.9262980 33.4202694, -111.9263019 33.4203615)",a,1,0,,
South Rural Road,276,472156132.0,239,237,1,10.22,3,56,1800.0,primary,3,"LINESTRING (-111.9263019 33.4203615, -111.9262980 33.4202694)",a,1,0,,
East Apache Boulevard,277,512811687.0,72,249,1,136.85,2,56,1800.0,primary,3,"LINESTRING (-111.9306650 33.4146657, -111.9304957 33.4146672, -111.9303710 33.4146669, -111.9298286 33.4146655, -111.9291931 33.4146673)",a,0,0,,
East Apache Boulevard,278,512811687.0,249,153,1,4.47,2,56,1800.0,primary,3,"LINESTRING (-111.9291931 33.4146673, -111.9291450 33.4146674)",a,0,0,,
East Apache Boulevard,279,512811693.0,250,144,1,80.7,2,56,1800.0,primary,3,"LINESTRING (-111.9291470 33.4148012, -111.9300149 33.4147941)",a,0,0,,
East 7th Street,280,521443955.0,251,172,1,21.58,1,40,1000.0,residential,6,"LINESTRING (-111.9403000 33.4232024, -111.9401735 33.4231999, -111.9400680 33.4231956)",a,1,0,,
East 7th Street,281,521443955.0,172,251,1,21.58,1,40,1000.0,residential,6,"LINESTRING (-111.9400680 33.4231956, -111.9401735 33.4231999, -111.9403000 33.4232024)",a,1,0,,
South Packard Drive,282,524036967.0,28,109,1,12.94,1,56,800.0,unclassified,15,"LINESTRING (-111.9293060 33.4286668, -111.9293050 33.4287835)",a,1,0,,
South Packard Drive,283,524036967.0,109,28,1,12.94,1,56,800.0,unclassified,15,"LINESTRING (-111.9293050 33.4287835, -111.9293060 33.4286668)",a,1,0,,
South Rural Road,284,528165155.0,233,242,1,277.79,3,56,1800.0,primary,3,"LINESTRING (-111.9263688 33.4275117, -111.9263790 33.4250061)",a,0,0,,
South Rural Road,285,528165156.0,98,232,1,90.31,3,56,1800.0,primary,3,"LINESTRING (-111.9262149 33.4275095, -111.9262129 33.4280488, -111.9262833 33.4283177)",a,0,0,,
East Apache Boulevard,286,531950082.0,157,124,1,90.69,2,80,1800.0,primary,3,"LINESTRING (-111.9399489 33.4167178, -111.9399330 33.4166760, -111.9398976 33.4165555, -111.9398690 33.4164661, -111.9398274 33.4163473, -111.9397721 33.4162377, -111.9396600 33.4160471, -111.9396045 33.4159562)",a,0,0,,
East Rio Salado Parkway,287,531955796.0,109,252,1,45.05,2,56,1600.0,secondary,4,"LINESTRING (-111.9293050 33.4287835, -111.9294810 33.4287847, -111.9297890 33.4288004)",a,0,0,,
East Rio Salado Parkway,288,531955797.0,253,254,1,97.32,2,56,1600.0,secondary,4,"LINESTRING (-111.9312442 33.4291492, -111.9313991 33.4292029, -111.9317979 33.4293407, -111.9318783 33.4293646, -111.9319446 33.4293839, -111.9320042 33.4293979, -111.9320879 33.4294132, -111.9321548 33.4294219, -111.9322313 33.4294306)",a,0,0,,
East Rio Salado Parkway,289,531955800.0,222,247,1,88.83,4,56,1600.0,secondary,4,"LINESTRING (-111.9322183 33.4292329, -111.9321067 33.4292185, -111.9319730 33.4291963, -111.9318200 33.4291633, -111.9316808 33.4291318, -111.9315382 33.4290944, -111.9314564 33.4290685, -111.9313007 33.4290172)",a,0,0,,
East Rio Salado Parkway,290,531955801.0,255,214,1,50.77,3,56,1600.0,secondary,4,"LINESTRING (-111.9326974 33.4294413, -111.9331142 33.4294398, -111.9332433 33.4294457)",a,0,0,,
East Rio Salado Parkway,291,531955802.0,217,221,1,95.5,2,56,1600.0,secondary,4,"LINESTRING (-111.9357290 33.4305995, -111.9360173 33.4306607, -111.9362634 33.4306890, -111.9365807 33.4307001, -111.9367443 33.4306915)",a,0,0,,
East Rio Salado Parkway,292,531955803.0,256,55,1,84.07,3,56,1600.0,secondary,4,"LINESTRING (-111.9381867 33.4300134, -111.9380508 33.4300944, -111.9376678 33.4303063, -111.9375344 33.4303646, -111.9374150 33.4304040)",a,0,0,,
East Rio Salado Parkway,293,531955804.0,257,258,1,98.16,2,56,1600.0,secondary,4,"LINESTRING (-111.9398235 33.4295881, -111.9392008 33.4296400, -111.9390802 33.4296518, -111.9388274 33.4296956, -111.9387779 33.4297044)",a,0,0,,
East Rio Salado Parkway,294,532207269.0,259,110,1,90.47,3,56,1600.0,secondary,4,"LINESTRING (-111.9343207 33.4298487, -111.9349297 33.4302450, -111.9350939 33.4303441)",a,0,0,,
East Rio Salado Parkway,295,532207270.0,216,259,1,39.22,2,56,1600.0,secondary,4,"LINESTRING (-111.9339780 33.4296433, -111.9341044 33.4297076, -111.9343207 33.4298487)",a,0,0,,
East Rio Salado Parkway,296,532207271.0,205,253,1,70.86,4,56,1600.0,secondary,4,"LINESTRING (-111.9305333 33.4289205, -111.9306629 33.4289502, -111.9307178 33.4289677, -111.9311266 33.4291088, -111.9312442 33.4291492)",a,0,0,,
South Rural Road,297,533371299.0,106,104,1,55.85,3,56,1800.0,primary,3,"LINESTRING (-111.9262331 33.4228357, -111.9262287 33.4233394)",a,0,0,,
South Rural Road,298,533371300.0,104,246,1,46.69,3,56,1800.0,primary,3,"LINESTRING (-111.9262287 33.4233394, -111.9262251 33.4237605)",a,0,0,,
South Rural Road,299,533371300.0,246,240,1,48.75,3,56,1800.0,primary,3,"LINESTRING (-111.9262251 33.4237605, -111.9262248 33.4242002)",a,0,0,,
East Apache Boulevard,300,533371302.0,260,149,1,33.35,3,56,1800.0,primary,3,"LINESTRING (-111.9271067 33.4146890, -111.9269614 33.4146908, -111.9267480 33.4146920)",a,0,0,,
East Apache Boulevard,301,533371303.0,155,261,1,149.17,2,56,1800.0,primary,3,"LINESTRING (-111.9273946 33.4148143, -111.9285674 33.4148071, -111.9289989 33.4148027)",a,0,0,,
East Apache Boulevard,302,533371303.0,261,250,1,13.77,2,56,1800.0,primary,3,"LINESTRING (-111.9289989 33.4148027, -111.9291470 33.4148012)",a,0,0,,
East University Drive,303,533573776.0,93,38,1,167.03,2,60,1600.0,secondary,4,"LINESTRING (-111.9399323 33.4219356, -111.9398538 33.4218932, -111.9393175 33.4218971, -111.9390193 33.4218977, -111.9382374 33.4218981, -111.9381506 33.4218987)",a,0,0,,
South Myrtle Avenue,304,533573777.0,262,38,1,9.85,1,30,1000.0,residential,6,"LINESTRING (-111.9381496 33.4219875, -111.9381506 33.4218987)",a,1,0,,
South Myrtle Avenue,305,533573777.0,38,262,1,9.85,1,30,1000.0,residential,6,"LINESTRING (-111.9381506 33.4218987, -111.9381496 33.4219875)",a,1,0,,
South Myrtle Avenue,306,533573778.0,51,262,1,133.97,1,30,1000.0,residential,6,"LINESTRING (-111.9381685 33.4231955, -111.9381576 33.4230845, -111.9381521 33.4225867, -111.9381483 33.4220586, -111.9381496 33.4219875)",a,1,0,,
South Myrtle Avenue,307,533573778.0,262,51,1,133.97,1,30,1000.0,residential,6,"LINESTRING (-111.9381496 33.4219875, -111.9381483 33.4220586, -111.9381521 33.4225867, -111.9381576 33.4230845, -111.9381685 33.4231955)",a,1,0,,
East University Drive,308,533573779.0,262,198,1,80.77,2,56,1600.0,secondary,4,"LINESTRING (-111.9381496 33.4219875, -111.9382403 33.4219887, -111.9389138 33.4219837, -111.9389328 33.4219836, -111.9390184 33.4219833)",a,0,0,,
South Mill Avenue,309,533573780.0,263,168,1,116.98,3,48,1800.0,primary,3,"LINESTRING (-111.9400548 33.4204918, -111.9400517 33.4204157, -111.9400497 33.4202615, -111.9400398 33.4194368)",a,0,0,,
East University Drive,310,533573781.0,93,16,1,14.27,3,56,1600.0,secondary,4,"LINESTRING (-111.9399323 33.4219356, -111.9399444 33.4219358, -111.9400858 33.4219347)",a,1,0,,
East University Drive,311,533573781.0,16,93,1,14.27,3,56,1600.0,secondary,4,"LINESTRING (-111.9400858 33.4219347, -111.9399444 33.4219358, -111.9399323 33.4219356)",a,1,0,,
East University Drive,312,533573787.0,193,264,1,103.36,2,56,1600.0,secondary,4,"LINESTRING (-111.9295985 33.4220148, -111.9297409 33.4220518, -111.9307035 33.4220425)",a,0,0,,
East University Drive,313,533573787.0,264,114,1,5.44,2,56,1600.0,secondary,4,"LINESTRING (-111.9307035 33.4220425, -111.9307620 33.4220419)",a,0,0,,
South College Avenue,314,533573788.0,265,134,1,35.42,2,24,1200.0,tertiary,5,"LINESTRING (-111.9349577 33.4150723, -111.9349563 33.4148208, -111.9349590 33.4147529)",a,0,0,,
East Apache Boulevard,315,533573789.0,152,266,1,114.64,2,56,1800.0,primary,3,"LINESTRING (-111.9349550 33.4146147, -111.9348375 33.4146181, -111.9346669 33.4146211, -111.9342960 33.4146294, -111.9338144 33.4146435, -111.9337225 33.4146441)",a,0,0,,
East Apache Boulevard,316,533573789.0,266,146,1,18.78,2,56,1800.0,primary,3,"LINESTRING (-111.9337225 33.4146441, -111.9335205 33.4146455)",a,0,0,,
South College Avenue,317,533573790.0,134,152,1,15.33,1,40,1200.0,tertiary,5,"LINESTRING (-111.9349590 33.4147529, -111.9349581 33.4147255, -111.9349569 33.4146882, -111.9349550 33.4146577, -111.9349550 33.4146147)",a,1,0,,
South College Avenue,318,533573790.0,152,134,1,15.33,1,40,1200.0,tertiary,5,"LINESTRING (-111.9349550 33.4146147, -111.9349550 33.4146577, -111.9349569 33.4146882, -111.9349581 33.4147255, -111.9349590 33.4147529)",a,1,0,,
South College Avenue,319,536925045.0,152,267,1,23.81,1,40,1200.0,tertiary,5,"LINESTRING (-111.9349550 33.4146147, -111.9349540 33.4145627, -111.9349509 33.4144000)",a,1,0,,
South College Avenue,320,536925045.0,267,152,1,23.81,2,40,1200.0,tertiary,5,"LINESTRING (-111.9349509 33.4144000, -111.9349540 33.4145627, -111.9349550 33.4146147)",a,1,0,,
South College Avenue,321,536925046.0,138,265,1,48.11,2,24,1200.0,tertiary,5,"LINESTRING (-111.9349567 33.4155062, -111.9349577 33.4150723)",a,0,0,,
South Terrace Road,322,537091885.0,268,237,1,23.58,2,40,1200.0,tertiary,5,"LINESTRING (-111.9261000 33.4201376, -111.9261112 33.4201470, -111.9261426 33.4201705, -111.9261775 33.4201966, -111.9262128 33.4202223, -111.9262529 33.4202470, -111.9262980 33.4202694)",a,0,0,,
South McAllister Avenue,323,537091886.0,145,72,1,13.37,1,40,1200.0,tertiary,5,"LINESTRING (-111.9306617 33.4147862, -111.9306615 33.4147625, -111.9306653 33.4146996, -111.9306650 33.4146657)",a,1,0,,
South McAllister Avenue,324,537091886.0,72,145,1,13.37,1,40,1200.0,tertiary,5,"LINESTRING (-111.9306650 33.4146657, -111.9306653 33.4146996, -111.9306615 33.4147625, -111.9306617 33.4147862)",a,1,0,,
South McAllister Avenue,325,537091887.0,145,269,1,54.05,2,40,1200.0,tertiary,5,"LINESTRING (-111.9306617 33.4147862, -111.9306135 33.4148737, -111.9306049 33.4150435, -111.9305912 33.4151961, -111.9305745 33.4152628)",a,0,0,,
South McAllister Avenue,326,537091888.0,269,270,1,73.46,1,40,1200.0,tertiary,5,"LINESTRING (-111.9305745 33.4152628, -111.9305319 33.4153831, -111.9304791 33.4154969, -111.9304001 33.4156225, -111.9303114 33.4157244, -111.9301943 33.4158335)",a,0,0,,
South McAllister Avenue,327,537091888.0,270,27,1,115.75,1,40,1200.0,tertiary,5,"LINESTRING (-111.9301943 33.4158335, -111.9301574 33.4158684, -111.9301100 33.4159179, -111.9294542 33.4165531, -111.9294120 33.4166399)",a,0,0,,
South McAllister Avenue,328,537091889.0,69,26,1,42.47,1,40,1200.0,tertiary,5,"LINESTRING (-111.9288536 33.4184375, -111.9288542 33.4183454, -111.9288523 33.4180544)",a,1,0,,
South McAllister Avenue,329,537091889.0,26,69,1,42.47,2,40,1200.0,tertiary,5,"LINESTRING (-111.9288523 33.4180544, -111.9288542 33.4183454, -111.9288536 33.4184375)",a,1,0,,
South McAllister Avenue,330,537091890.0,271,69,1,127.46,1,40,1200.0,tertiary,5,"LINESTRING (-111.9288801 33.4195869, -111.9288784 33.4195156, -111.9288758 33.4193999, -111.9288716 33.4192147, -111.9288680 33.4190487, -111.9288557 33.4185321, -111.9288536 33.4184375)",a,1,0,,
South McAllister Avenue,331,537091890.0,69,271,1,127.46,1,40,1200.0,tertiary,5,"LINESTRING (-111.9288536 33.4184375, -111.9288557 33.4185321, -111.9288680 33.4190487, -111.9288716 33.4192147, -111.9288758 33.4193999, -111.9288784 33.4195156, -111.9288801 33.4195869)",a,1,0,,
South McAllister Avenue,332,537091891.0,272,271,1,51.34,1,40,1200.0,tertiary,5,"LINESTRING (-111.9289097 33.4200493, -111.9289036 33.4199746, -111.9288840 33.4196701, -111.9288801 33.4195869)",a,1,0,,
South McAllister Avenue,333,537091891.0,271,272,1,51.34,1,40,1200.0,tertiary,5,"LINESTRING (-111.9288801 33.4195869, -111.9288840 33.4196701, -111.9289036 33.4199746, -111.9289097 33.4200493)",a,1,0,,
South McAllister Avenue,334,537091892.0,45,272,1,23.39,1,40,1200.0,tertiary,5,"LINESTRING (-111.9289334 33.4202593, -111.9289212 33.4201677, -111.9289097 33.4200493)",a,1,0,,
South McAllister Avenue,335,537091892.0,272,45,1,23.39,2,40,1200.0,tertiary,5,"LINESTRING (-111.9289097 33.4200493, -111.9289212 33.4201677, -111.9289334 33.4202593)",a,1,0,,
South McAllister Avenue,336,537091893.0,273,45,1,67.88,2,40,1200.0,tertiary,5,"LINESTRING (-111.9289637 33.4208706, -111.9289641 33.4206888, -111.9289632 33.4206327, -111.9289537 33.4204819, -111.9289440 33.4203395, -111.9289334 33.4202593)",a,1,0,,
South McAllister Avenue,337,537091893.0,45,273,1,67.88,1,40,1200.0,tertiary,5,"LINESTRING (-111.9289334 33.4202593, -111.9289440 33.4203395, -111.9289537 33.4204819, -111.9289632 33.4206327, -111.9289641 33.4206888, -111.9289637 33.4208706)",a,1,0,,
South McAllister Avenue,338,537091895.0,248,274,1,42.8,1,40,1200.0,tertiary,5,"LINESTRING (-111.9289364 33.4215873, -111.9289384 33.4213934, -111.9289515 33.4212016)",a,1,0,,
South McAllister Avenue,339,537091895.0,274,248,1,42.8,1,40,1200.0,tertiary,5,"LINESTRING (-111.9289515 33.4212016, -111.9289384 33.4213934, -111.9289364 33.4215873)",a,1,0,,
East Veterans Way,340,537091896.0,75,275,1,21.26,2,48,1200.0,tertiary,5,"LINESTRING (-111.9294899 33.4227512, -111.9293023 33.4226415)",a,1,0,,
East Veterans Way,341,537091896.0,275,75,1,21.26,1,48,1200.0,tertiary,5,"LINESTRING (-111.9293023 33.4226415, -111.9294899 33.4227512)",a,1,0,,
East Veterans Way,342,537091897.0,275,276,1,24.84,1,48,1200.0,tertiary,5,"LINESTRING (-111.9293023 33.4226415, -111.9292548 33.4226116, -111.9292125 33.4225822, -111.9291733 33.4225486, -111.9291389 33.4225150, -111.9291124 33.4224856)",a,1,0,,
East Veterans Way,343,537091897.0,276,275,1,24.84,1,48,1200.0,tertiary,5,"LINESTRING (-111.9291124 33.4224856, -111.9291389 33.4225150, -111.9291733 33.4225486, -111.9292125 33.4225822, -111.9292548 33.4226116, -111.9293023 33.4226415)",a,1,0,,
East Veterans Way,344,537091898.0,276,277,1,9.41,2,48,1200.0,tertiary,5,"LINESTRING (-111.9291124 33.4224856, -111.9290849 33.4224503, -111.9290592 33.4224134)",a,1,0,,
East Veterans Way,345,537091898.0,277,276,1,9.41,1,48,1200.0,tertiary,5,"LINESTRING (-111.9290592 33.4224134, -111.9290849 33.4224503, -111.9291124 33.4224856)",a,1,0,,
East Veterans Way,346,537091900.0,277,194,1,45.41,3,48,1200.0,tertiary,5,"LINESTRING (-111.9290592 33.4224134, -111.9290334 33.4223709, -111.9290113 33.4223260, -111.9289917 33.4222761, -111.9289764 33.4222264, -111.9289660 33.4221896, -111.9289593 33.4221573, -111.9289502 33.4221074, -111.9289410 33.4220194)",a,1,0,,
East Veterans Way,347,537091900.0,194,277,1,45.41,1,48,1200.0,tertiary,5,"LINESTRING (-111.9289410 33.4220194, -111.9289502 33.4221074, -111.9289593 33.4221573, -111.9289660 33.4221896, -111.9289764 33.4222264, -111.9289917 33.4222761, -111.9290113 33.4223260, -111.9290334 33.4223709, -111.9290592 33.4224134)",a,1,0,,
East Veterans Way,348,537091901.0,82,278,1,96.22,2,48,1200.0,tertiary,5,"LINESTRING (-111.9339519 33.4251973, -111.9342470 33.4253294, -111.9343277 33.4253636, -111.9344228 33.4253997, -111.9344988 33.4254249, -111.9345634 33.4254438, -111.9346292 33.4254611, -111.9346938 33.4254635, -111.9347632 33.4254661, -111.9349155 33.4254719)",a,0,0,,
East Veterans Way,349,537091902.0,78,279,1,82.97,2,48,1200.0,tertiary,5,"LINESTRING (-111.9312621 33.4233557, -111.9312024 33.4233268, -111.9311254 33.4232910, -111.9310393 33.4232543, -111.9309529 33.4232221, -111.9308638 33.4231932, -111.9307780 33.4231690, -111.9306991 33.4231508, -111.9306258 33.4231385, -111.9305439 33.4231279, -111.9304865 33.4231213, -111.9304264 33.4231132)",a,0,0,,
East 5th Street,350,537091903.0,280,126,1,45.38,2,48,1200.0,tertiary,5,"LINESTRING (-111.9358661 33.4255135, -111.9357017 33.4255136, -111.9355626 33.4255125, -111.9354593 33.4255112, -111.9353781 33.4255083)",a,1,0,,
East 5th Street,351,537091903.0,126,280,1,45.38,1,48,1200.0,tertiary,5,"LINESTRING (-111.9353781 33.4255083, -111.9354593 33.4255112, -111.9355626 33.4255125, -111.9357017 33.4255136, -111.9358661 33.4255135)",a,1,0,,
East 5th Street,352,537091904.0,129,24,1,51.22,1,48,1200.0,tertiary,5,"LINESTRING (-111.9399659 33.4255082, -111.9398890 33.4255094, -111.9395755 33.4255110, -111.9394948 33.4255106, -111.9394151 33.4255071)",a,1,0,,
East 5th Street,353,537091904.0,24,129,1,51.22,2,48,1200.0,tertiary,5,"LINESTRING (-111.9394151 33.4255071, -111.9394948 33.4255106, -111.9395755 33.4255110, -111.9398890 33.4255094, -111.9399659 33.4255082)",a,1,0,,
South Mill Avenue,354,540970794.0,62,202,1,12.77,2,48,1800.0,primary,3,"LINESTRING (-111.9401399 33.4303209, -111.9401286 33.4302061)",a,0,0,,
East 6th Street,355,544548410.0,4,281,1,148.2,1,30,1000.0,residential,6,"LINESTRING (-111.9290798 33.4242989, -111.9289046 33.4243452, -111.9287135 33.4243933, -111.9286430 33.4244053, -111.9283655 33.4244526, -111.9282474 33.4244664, -111.9281214 33.4244812, -111.9278961 33.4244980, -111.9275131 33.4245054)",a,1,0,,
East 6th Street,356,544548410.0,281,4,1,148.2,1,30,1000.0,residential,6,"LINESTRING (-111.9275131 33.4245054, -111.9278961 33.4244980, -111.9281214 33.4244812, -111.9282474 33.4244664, -111.9283655 33.4244526, -111.9286430 33.4244053, -111.9287135 33.4243933, -111.9289046 33.4243452, -111.9290798 33.4242989)",a,1,0,,
East 6th Street,357,544548410.0,281,243,1,105.25,1,30,1000.0,residential,6,"LINESTRING (-111.9275131 33.4245054, -111.9264826 33.4245064, -111.9263810 33.4245047)",a,1,0,,
East 6th Street,358,544548410.0,243,281,1,105.25,1,30,1000.0,residential,6,"LINESTRING (-111.9263810 33.4245047, -111.9264826 33.4245064, -111.9275131 33.4245054)",a,1,0,,
East Rio Salado Parkway,359,553209917.0,188,95,1,11.56,2,56,1600.0,secondary,4,"LINESTRING (-111.9400870 33.4295692, -111.9400430 33.4295721, -111.9400264 33.4295732, -111.9399630 33.4295773)",a,0,0,,
South Mill Avenue,360,553209921.0,120,188,1,10.94,2,48,1800.0,primary,3,"LINESTRING (-111.9400910 33.4296678, -111.9400903 33.4296497, -111.9400883 33.4296013, -111.9400870 33.4295692)",a,0,0,,
South Mill Avenue,361,572306358.0,60,282,1,36.04,2,56,1800.0,primary,3,"LINESTRING (-111.9401260 33.4316795, -111.9401814 33.4319584, -111.9401906 33.4320000)",a,0,0,,
South McAllister Avenue,362,613698108.0,27,283,1,101.08,1,40,1200.0,tertiary,5,"LINESTRING (-111.9294120 33.4166399, -111.9295169 33.4165881, -111.9296074 33.4165060, -111.9301514 33.4159779)",a,0,0,,
South McAllister Avenue,363,613698108.0,283,284,1,92.6,1,40,1200.0,tertiary,5,"LINESTRING (-111.9301514 33.4159779, -111.9302260 33.4159055, -111.9303493 33.4157851, -111.9304248 33.4157061, -111.9304881 33.4156245, -111.9305592 33.4155164, -111.9306186 33.4154082, -111.9306452 33.4153477, -111.9306642 33.4152742)",a,0,0,,
South Mill Avenue,364,658319978.0,117,59,1,116.85,2,48,1800.0,primary,3,"LINESTRING (-111.9399803 33.4301994, -111.9399906 33.4304103, -111.9400096 33.4306981, -111.9400334 33.4309714, -111.9400645 33.4312508)",a,0,0,,
West 9th Street,365,663021917.0,263,285,1,22.8,1,40,1000.0,residential,6,"LINESTRING (-111.9400548 33.4204918, -111.9401480 33.4204907, -111.9403000 33.4204890)",a,1,0,,
West 9th Street,366,663021917.0,285,263,1,22.8,1,40,1000.0,residential,6,"LINESTRING (-111.9403000 33.4204890, -111.9401480 33.4204907, -111.9400548 33.4204918)",a,1,0,,
East 5th Street,367,723559140.0,125,280,1,42.2,1,48,1200.0,tertiary,5,"LINESTRING (-111.9363200 33.4255111, -111.9361610 33.4255119, -111.9360990 33.4255123, -111.9358980 33.4255133, -111.9358661 33.4255135)",a,1,0,,
East 5th Street,368,723559140.0,280,125,1,42.2,1,48,1200.0,tertiary,5,"LINESTRING (-111.9358661 33.4255135, -111.9358980 33.4255133, -111.9360990 33.4255123, -111.9361610 33.4255119, -111.9363200 33.4255111)",a,1,0,,
South Mill Avenue,369,723559141.0,90,169,1,18.43,2,80,1800.0,primary,3,"LINESTRING (-111.9398439 33.4174549, -111.9398424 33.4176211)",a,0,0,,
East 11th Street,370,723559142.0,169,53,1,17.01,1,24,1000.0,residential,6,"LINESTRING (-111.9398424 33.4176211, -111.9398778 33.4176221, -111.9399555 33.4176243, -111.9400253 33.4176249)",a,0,0,,
South Forest Avenue,371,723559143.0,33,142,1,15.72,1,24,1000.0,residential,6,"LINESTRING (-111.9365984 33.4147410, -111.9366015 33.4147092, -111.9366003 33.4146435, -111.9366036 33.4145994)",a,1,0,,
South Forest Avenue,372,723559143.0,142,33,1,15.72,1,24,1000.0,residential,6,"LINESTRING (-111.9366036 33.4145994, -111.9366003 33.4146435, -111.9366015 33.4147092, -111.9365984 33.4147410)",a,1,0,,
South Mill Avenue,373,723559144.0,130,90,1,46.85,2,80,1800.0,primary,3,"LINESTRING (-111.9398348 33.4170325, -111.9398421 33.4171208, -111.9398439 33.4174549)",a,0,0,,
South Mill Avenue,374,723559145.0,89,156,1,3.44,3,48,1800.0,primary,3,"LINESTRING (-111.9400241 33.4174558, -111.9400226 33.4174248)",a,0,0,,
South Forest Avenue,375,723559146.0,83,31,1,16.64,1,24,1000.0,residential,6,"LINESTRING (-111.9366801 33.4176179, -111.9366517 33.4175826, -111.9366357 33.4175415, -111.9366324 33.4174773)",a,1,0,,
South Forest Avenue,376,723559146.0,31,83,1,16.64,1,24,1000.0,residential,6,"LINESTRING (-111.9366324 33.4174773, -111.9366357 33.4175415, -111.9366517 33.4175826, -111.9366801 33.4176179)",a,1,0,,
East 6th Street,377,724631640.0,286,7,1,15.98,1,40,1000.0,residential,6,"LINESTRING (-111.9377644 33.4242905, -111.9377303 33.4242867, -111.9376966 33.4242926, -111.9376671 33.4243075, -111.9376452 33.4243297, -111.9376334 33.4243567)",a,0,0,,
East 6th Street,378,724631640.0,7,286,1,43.35,1,40,1000.0,residential,6,"LINESTRING (-111.9376334 33.4243567, -111.9376328 33.4243841, -111.9376425 33.4244102, -111.9376617 33.4244324, -111.9376883 33.4244484, -111.9377197 33.4244566, -111.9377525 33.4244560, -111.9377834 33.4244468, -111.9378092 33.4244299, -111.9378273 33.4244071, -111.9378360 33.4243793, -111.9378330 33.4243506, -111.9378189 33.4243244, -111.9377951 33.4243036, -111.9377644 33.4242905)",a,0,0,,
South McAllister Avenue,379,777220833.0,274,273,1,36.72,1,40,1200.0,tertiary,5,"LINESTRING (-111.9289515 33.4212016, -111.9289598 33.4210596, -111.9289637 33.4208706)",a,1,0,,
South McAllister Avenue,380,777220833.0,273,274,1,36.72,1,40,1200.0,tertiary,5,"LINESTRING (-111.9289637 33.4208706, -111.9289598 33.4210596, -111.9289515 33.4212016)",a,1,0,,
South Normal Avenue,381,853293824.0,147,287,1,27.25,1,30,1000.0,residential,6,"LINESTRING (-111.9327940 33.4146458, -111.9327934 33.4145749, -111.9327891 33.4144000)",a,1,0,,
South Normal Avenue,382,853293824.0,287,147,1,27.25,1,30,1000.0,residential,6,"LINESTRING (-111.9327891 33.4144000, -111.9327934 33.4145749, -111.9327940 33.4146458)",a,1,0,,
East Packard Drive,383,872138141.0,4,288,1,213.2,1,30,800.0,unclassified,15,"LINESTRING (-111.9290798 33.4242989, -111.9290427 33.4242221, -111.9287706 33.4236406, -111.9287539 33.4236069, -111.9286792 33.4234783, -111.9285811 33.4233769, -111.9284457 33.4233341, -111.9275107 33.4233377)",a,1,0,,
East Packard Drive,384,872138141.0,288,4,1,213.2,1,30,800.0,unclassified,15,"LINESTRING (-111.9275107 33.4233377, -111.9284457 33.4233341, -111.9285811 33.4233769, -111.9286792 33.4234783, -111.9287539 33.4236069, -111.9287706 33.4236406, -111.9290427 33.4242221, -111.9290798 33.4242989)",a,1,0,,
East Packard Drive,385,872138141.0,288,103,1,104.9,1,30,800.0,unclassified,15,"LINESTRING (-111.9275107 33.4233377, -111.9265080 33.4233406, -111.9263824 33.4233419)",a,1,0,,
East Packard Drive,386,872138141.0,103,288,1,104.9,1,30,800.0,unclassified,15,"LINESTRING (-111.9263824 33.4233419, -111.9265080 33.4233406, -111.9275107 33.4233377)",a,1,0,,
South Novus Place,387,872138142.0,281,289,1,121.0,1,30,800.0,unclassified,15,"LINESTRING (-111.9275131 33.4245054, -111.9275138 33.4244324, -111.9275109 33.4234140)",a,1,0,,
South Novus Place,388,872138142.0,289,281,1,121.0,1,30,800.0,unclassified,15,"LINESTRING (-111.9275109 33.4234140, -111.9275138 33.4244324, -111.9275131 33.4245054)",a,1,0,,
,389,889439248.0,290,115,1,9.85,2,60,1600.0,secondary,4,"LINESTRING (-111.9339885 33.4219235, -111.9339953 33.4220122)",a,1,1,,
,390,889439248.0,115,290,1,9.85,2,60,1600.0,secondary,4,"LINESTRING (-111.9339953 33.4220122, -111.9339885 33.4219235)",a,1,1,,
East University Drive,391,889439249.0,291,193,1,109.5,2,56,1600.0,secondary,4,"LINESTRING (-111.9307620 33.4219520, -111.9302053 33.4219599, -111.9297246 33.4219631, -111.9295985 33.4220148)",a,0,0,,
